xc,yb,surf,section,cp
0.35,0.61,U,6,-0.335
0.225,0.61,U,6,-0.445
0.15,0.61,U,6,-0.5
0.08,0.61,U,6,-0.535
0.01,0.61,U,6,-0.545
0,0.61,U,6,0.26
0.01,0.61,L,6,0.43
0.03,0.61,L,6,0.26
0.08,0.61,L,6,0.075
0.15,0.61,L,6,-0.045
0.225,0.61,L,6,-0.095
0.35,0.61,L,6,-0.125
0.5,0.61,L,6,-0.075
0.65,0.61,L,6,-0.03
0.75,0.61,L,6,0.005
0.85,0.61,L,6,0.045
0.95,0.61,L,6,0.07
0.95,0.831,U,7,0.1
0.85,0.831,U,7,0.065
0.75,0.831,U,7,-0.03
0.65,0.831,U,7,-0.04
0.5,0.831,U,7,-0.125
0.35,0.831,U,7,-0.295
0.225,0.831,U,7,-0.37
0.15,0.831,U,7,-0.425
0.08,0.831,U,7,-0.475
0.03,0.831,U,7,-0.515
0.01,0.831,U,7,-0.65
0,0.831,U,7,0.375
0.01,0.831,L,7,0.33
0.03,0.831,L,7,0.135
0.08,0.831,L,7,-0.025
0.15,0.831,L,7,-0.07
0.225,0.831,L,7,-0.11
0.35,0.831,L,7,-0.135
0.5,0.831,L,7,-0.005
0.65,0.831,L,7,-0.02
0.75,0.831,L,7,0.01
0.85,0.831,L,7,0.065
0.95,0.831,L,7,0.05
0.7,0.915,U,8,-0.04
0.5,0.915,U,8,-0.17
0.35,0.915,U,8,-0.265
0.25,0.915,U,8,-0.325
0.15,0.915,U,8,-0.39
0.1,0.915,U,8,-0.395
0.05,0.915,U,8,-0.415
0.025,0.915,U,8,-0.405
0,0.915,U,8,-0.12
0.025,0.915,L,8,0.08
0.05,0.915,L,8,0.05
0.1,0.915,L,8,-0.03
0.15,0.915,L,8,-0.06
0.25,0.915,L,8,-0.07
0.35,0.915,L,8,-0.1
0.5,0.915,L,8,-0.035
0.7,0.915,L,8,0.03
