xc,yb,surf,section,cp
0.75,0.406,U,5,-0.075
0.65,0.406,U,5,-0.14
0.5,0.406,U,5,-0.3
0.35,0.406,U,5,-0.54
0.225,0.406,U,5,-0.8
0.15,0.406,U,5,-0.985
0.08,0.406,U,5,-1.22
0.03,0.406,U,5,-1.92
0.01,0.406,U,5,-2.48
0,0.406,U,5,-1.96
0.01,0.406,L,5,0.27
0.03,0.406,L,5,0.525
0.08,0.406,L,5,0.45
0.15,0.406,L,5,0.315
0.225,0.406,L,5,0.23
0.35,0.406,L,5,0.125
0.5,0.406,L,5,0.09
0.65,0.406,L,5,0.1
0.75,0.406,L,5,0.095
0.85,0.406,L,5,0.07
0.95,0.406,L,5,0.06
0.95,0.61,U,6,0.045
0.85,0.61,U,6,-0.04
0.75,0.61,U,6,-0.075
0.65,0.61,U,6,-0.135
0.5,0.61,U,6,-0.265
0.35,0.61,U,6,-0.505
0.225,0.61,U,6,-0.76
0.15,0.61,U,6,-0.975
0.08,0.61,U,6,-1.28
0.03,0.61,U,6,-1.835
0.01,0.61,U,6,-2.645
0,0.61,U,6,-1.64
0.01,0.61,L,6,0.26
0.03,0.61,L,6,0.52
0.08,0.61,L,6,0.44
0.15,0.61,L,6,0.3
0.225,0.61,L,6,0.21
0.35,0.61,L,6,0.1
0.5,0.61,L,6,0.065
0.65,0.61,L,6,0.055
0.75,0.61,L,6,0.065
0.85,0.61,L,6,0.085
0.95,0.61,L,6,0.085
0.95,0.831,U,7,0.035
0.85,0.831,U,7,0.01
0.75,0.831,U,7,-0.045
0.65,0.831,U,7,-0.095
0.5,0.831,U,7,-0.22
0.35,0.831,U,7,-0.45
0.225,0.831,U,7,-0.665
0.15,0.831,U,7,-0.86
0.08,0.831,U,7,-1.135
0.03,0.831,U,7,-1.61
0.01,0.831,U,7,-2.42
0,0.831,U,7,-1.13
0.01,0.831,L,7,0.32
0.03,0.831,L,7,0.38
0.08,0.831,L,7,0.26
0.15,0.831,L,7,0.165
0.225,0.831,L,7,0.105
0.35,0.831,L,7,0.015
0.5,0.831,L,7,-0.015
0.65,0.831,L,7,0.025
0.75,0.831,L,7,0.025
0.85,0.831,L,7,0.065
0.95,0.831,L,7,-0.005
0.7,0.915,U,8,-0.2
0.5,0.915,U,8,-0.375
0.35,0.915,U,8,-0.52
0.25,0.915,U,8,-0.685
0.15,0.915,U,8,-0.905
0.1,0.915,U,8,-1.045
0.05,0.915,U,8,-1.355
0.025,0.915,U,8,-1.6
0,0.915,U,8,-1.17
0.025,0.915,L,8,-0.205
0.05,0.915,L,8,-0.045
0.1,0.915,L,8,0.005
0.15,0.915,L,8,0.025
0.25,0.915,L,8,0.015
0.35,0.915,L,8,0
0.5,0.915,L,8,0.025
0.7,0.915,L,8,0.055
