0.106,0.29,0.29,0.3,0.3,0.3,0.3,0.31,0.32,0.32,0.32,0.34,0.32,0.33,0.31,0.26
0.154,0.21,0.21,0.22,0.22,0.23,0.22,0.21,0.23,0.24,0.22,0.25,0.24,0.24,0.22,0.17
0.204,0.15,0.14,0.15,0.14,0.15,0.15,0.14,0.15,0.16,0.15,0.17,0.16,0.16,0.14,0.09
0.251,0.12,0.12,0.12,0.12,0.13,0.12,0.12,0.13,0.13,0.13,0.15,0.14,0.13,0.11,0.06
0.3,0.09,0.09,0.09,0.09,0.1,0.09,0.08,0.1,0.1,0.09,0.11,0.1,0.1,--,--
0.352,0.07,0.06,0.06,0.06,0.06,0.05,0.05,0.06,0.06,0.05,0.07,0.06,0.06,0.03,-0.03
0.401,0.04,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.04,0.02,0.02,--,--
0.452,0.04,0.03,0.03,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.03,0.02,0.01,-0.02,-0.1
0.5,0.04,0.03,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.01,0.03,0.02,0.01,--,--
0.555,0.04,0.03,0.03,0.03,0.03,0.02,0.01,0.02,0.02,0.02,0.04,0.02,0.01,-0.02,-0.09
0.602,0.03,0.02,0.02,0.02,0.02,0.01,0,0.02,0.02,0,0.03,0.01,0,--,--
0.655,0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0,0,0,0,0,-0.01,-0.04,-0.12
0.707,0.02,0.01,0.01,0,0,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,--,--
0.755,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.04,0.04,0.04,0.05,0.05,0.04,0,
0.852,0.05,0.06,0.06,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.08,0.08,0.07,0.08,0.02
0.904,0.06,0.06,0.06,0.06,0.06,0.07,0.06,0.07,0.07,0.08,0.08,0.09,0.07,--,--
0.955,0.06,0.07,0.07,0.06,0.07,0.07,0.07,0.08,0.08,0.09,0.1,0.11,0.08,0.03,-0.05
